edge_id,source,target,weight,relation,evidence_kind,evidence_ref
DE00822,paper:2309.17082,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0138
DE00823,paper:2601.20708,paper:2409.15937,0.2,backward_direct_citation,exact_identifier_context,R0139
DE00824,paper:2409.15937,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0139
DE00825,paper:2601.20708,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0140
DE00826,paper:2502.05504,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0140
DE00827,paper:2601.20708,paper:2510.26081,0.2,backward_direct_citation,exact_identifier_context,R0141
DE00828,paper:2510.26081,paper:2601.20708,0.3,forward_direct_citation,exact_identifier_context,R0141
DE00829,paper:2604.10209,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0142
DE00830,paper:2003.06413,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0142
DE00831,paper:2604.10209,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0143
DE00832,paper:2106.05934,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0143
DE00833,paper:2604.10209,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0144
DE00834,paper:2201.08862,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0144
DE00835,paper:2604.10209,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0145
DE00836,paper:2211.07541,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0145
DE00837,paper:2604.10209,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0146
DE00838,paper:2309.17082,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0146
DE00839,paper:2604.10209,paper:2409.15937,0.2,backward_direct_citation,exact_identifier_context,R0147
DE00840,paper:2409.15937,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0147
DE00841,paper:2604.10209,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0148
DE00842,paper:2502.05504,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0148
DE00843,paper:2604.10209,paper:2510.21330,0.2,backward_direct_citation,exact_identifier_context,R0149
DE00844,paper:2510.21330,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0149
DE00845,paper:2604.10209,paper:2510.26081,0.2,backward_direct_citation,exact_identifier_context,R0150
DE00846,paper:2510.26081,paper:2604.10209,0.3,forward_direct_citation,exact_identifier_context,R0150
DE00847,paper:2604.12416,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0151
DE00848,paper:2003.06413,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0151
DE00849,paper:2604.12416,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0152
DE00850,paper:2201.08862,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0152
DE00851,paper:2604.12416,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0153
DE00852,paper:2211.07541,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0153
DE00853,paper:2604.12416,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0154
DE00854,paper:2309.17082,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0154
DE00855,paper:2604.12416,paper:2409.18861,0.2,backward_direct_citation,exact_identifier_context,R0155
DE00856,paper:2409.18861,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0155
DE00857,paper:2604.12416,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0156
DE00858,paper:2502.05504,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0156
DE00859,paper:2604.12416,paper:2510.26081,0.2,backward_direct_citation,exact_identifier_context,R0157
DE00860,paper:2510.26081,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0157
DE00861,paper:2604.12416,paper:2601.20708,0.2,backward_direct_citation,exact_identifier_context,R0158
DE00862,paper:2601.20708,paper:2604.12416,0.3,forward_direct_citation,exact_identifier_context,R0158
DE00863,paper:2605.06134,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0159
DE00864,paper:2003.06413,paper:2605.06134,0.3,forward_direct_citation,exact_identifier_context,R0159
DE00865,paper:2605.06134,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0160
DE00866,paper:2309.17082,paper:2605.06134,0.3,forward_direct_citation,exact_identifier_context,R0160
DE00867,paper:2605.06134,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0161
DE00868,paper:2502.05504,paper:2605.06134,0.3,forward_direct_citation,exact_identifier_context,R0161
DE00869,paper:2605.06134,paper:2510.26081,0.2,backward_direct_citation,exact_identifier_context,R0162
DE00870,paper:2510.26081,paper:2605.06134,0.3,forward_direct_citation,exact_identifier_context,R0162
DE00871,paper:2605.12597,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0163
DE00872,paper:2110.02673,paper:2605.12597,0.3,forward_direct_citation,exact_identifier_context,R0163
DE00873,paper:2606.13790,paper:1810.12879,0.2,backward_direct_citation,exact_identifier_context,R0164
DE00874,paper:1810.12879,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0164
DE00875,paper:2606.13790,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0165
DE00876,paper:1904.12072,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0165
DE00877,paper:2606.13790,paper:2003.06413,0.2,backward_direct_citation,exact_identifier_context,R0166
DE00878,paper:2003.06413,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0166
DE00879,paper:2606.13790,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0167
DE00880,paper:2007.07115,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0167
DE00881,paper:2606.13790,paper:2106.05934,0.2,backward_direct_citation,exact_identifier_context,R0168
DE00882,paper:2106.05934,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0168
DE00883,paper:2606.13790,paper:2107.00734,0.2,backward_direct_citation,exact_identifier_context,R0169
DE00884,paper:2107.00734,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0169
DE00885,paper:2606.13790,paper:2110.02673,0.2,backward_direct_citation,exact_identifier_context,R0170
DE00886,paper:2110.02673,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0170
DE00887,paper:2606.13790,paper:2111.15141,0.2,backward_direct_citation,exact_identifier_context,R0171
DE00888,paper:2111.15141,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0171
DE00889,paper:2606.13790,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0172
DE00890,paper:2201.08862,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0172
DE00891,paper:2606.13790,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0173
DE00892,paper:2202.11712,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0173
DE00893,paper:2606.13790,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0174
DE00894,paper:2207.00283,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0174
DE00895,paper:2606.13790,paper:2210.03139,0.2,backward_direct_citation,exact_identifier_context,R0175
DE00896,paper:2210.03139,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0175
DE00897,paper:2606.13790,paper:2211.03470,0.2,backward_direct_citation,exact_identifier_context,R0176
DE00898,paper:2211.03470,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0176
DE00899,paper:2606.13790,paper:2302.13834,0.2,backward_direct_citation,exact_identifier_context,R0177
DE00900,paper:2302.13834,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0177
DE00901,paper:2606.13790,paper:2307.01050,0.2,backward_direct_citation,exact_identifier_context,R0178
DE00902,paper:2307.01050,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0178
DE00903,paper:2606.13790,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0179
DE00904,paper:2309.17082,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0179
DE00905,paper:2606.13790,paper:2409.15937,0.2,backward_direct_citation,exact_identifier_context,R0180
DE00906,paper:2409.15937,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0180
DE00907,paper:2606.13790,paper:2410.02711,0.2,backward_direct_citation,exact_identifier_context,R0181
DE00908,paper:2410.02711,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0181
DE00909,paper:2606.13790,paper:2412.19109,0.2,backward_direct_citation,exact_identifier_context,R0182
DE00910,paper:2412.19109,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0182
DE00911,paper:2606.13790,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0183
DE00912,paper:2502.05504,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0183
DE00913,paper:2606.13790,paper:2510.26081,0.2,backward_direct_citation,exact_identifier_context,R0184
DE00914,paper:2510.26081,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0184
DE00915,paper:2606.13790,paper:2512.19575,0.2,backward_direct_citation,exact_identifier_context,R0185
DE00916,paper:2512.19575,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0185
DE00917,paper:2606.13790,paper:2605.06134,0.2,backward_direct_citation,exact_identifier_context,R0186
DE00918,paper:2605.06134,paper:2606.13790,0.3,forward_direct_citation,exact_identifier_context,R0186
DE00919,paper:2607.08505,paper:1904.12072,0.2,backward_direct_citation,exact_identifier_context,R0187
DE00920,paper:1904.12072,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0187
DE00921,paper:2607.08505,paper:2007.07115,0.2,backward_direct_citation,exact_identifier_context,R0188
DE00922,paper:2007.07115,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0188
DE00923,paper:2607.08505,paper:2101.08176,0.2,backward_direct_citation,exact_identifier_context,R0189
DE00924,paper:2101.08176,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0189
DE00925,paper:2607.08505,paper:2201.08862,0.2,backward_direct_citation,exact_identifier_context,R0190
DE00926,paper:2201.08862,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0190
DE00927,paper:2607.08505,paper:2202.11712,0.2,backward_direct_citation,exact_identifier_context,R0191
DE00928,paper:2202.11712,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0191
DE00929,paper:2607.08505,paper:2207.00283,0.2,backward_direct_citation,exact_identifier_context,R0192
DE00930,paper:2207.00283,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0192
DE00931,paper:2607.08505,paper:2211.07541,0.2,backward_direct_citation,exact_identifier_context,R0193
DE00932,paper:2211.07541,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0193
DE00933,paper:2607.08505,paper:2309.17082,0.2,backward_direct_citation,exact_identifier_context,R0194
DE00934,paper:2309.17082,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0194
DE00935,paper:2607.08505,paper:2311.03578,0.2,backward_direct_citation,exact_identifier_context,R0195
DE00936,paper:2311.03578,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0195
DE00937,paper:2607.08505,paper:2502.05504,0.2,backward_direct_citation,exact_identifier_context,R0196
DE00938,paper:2502.05504,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0196
DE00939,paper:2607.08505,paper:2605.06134,0.2,backward_direct_citation,exact_identifier_context,R0197
DE00940,paper:2605.06134,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0197
DE00941,paper:2607.08505,paper:2605.12597,0.2,backward_direct_citation,exact_identifier_context,R0198
DE00942,paper:2605.12597,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0198
DE00943,paper:2607.08505,paper:2606.13790,0.2,backward_direct_citation,exact_identifier_context,R0199
DE00944,paper:2606.13790,paper:2607.08505,0.3,forward_direct_citation,exact_identifier_context,R0199
